,Rake Num,Start Station,Start Time,End Station,End Time,Direction,Service Time
482,712,PBGW UP,15:44,MKPR,15:59,UP,15
483,721,KKDA DN,15:46,MKPR,16:24,DN,38
484,711,MKPR,15:46,PBGW DN,16:00,DN,14
485,722,KKDA UP,15:47,IPE,15:54,UP,7
486,715,IPE,15:49,KKDA DN,15:56,DN,7
487,710,MKPR,15:50,KKDA UP,16:27,UP,37
488,709,PBGW DN,15:50,IPE,16:49,DN,59
489,704,PBGW UP,15:54,MKPR,16:09,UP,15
490,722,IPE,15:54,PBGW UP,16:54,UP,60
491,703,MKPR,15:55,PBGW DN,16:09,DN,14
492,715,KKDA DN,15:56,MKPR,16:34,DN,38
493,724,KKDA UP,15:57,IPE,16:04,UP,7
494,723,IPE,15:59,KKDA DN,16:06,DN,7
495,712,MKPR,16:00,KKDA UP,16:37,UP,37
496,711,PBGW DN,16:00,IPE,16:59,DN,59
497,708,PBGW UP,16:04,MKPR,16:19,UP,15
498,724,IPE,16:04,PBGW UP,17:04,UP,60
499,713,MKPR,16:05,PBGW DN,16:19,DN,14
500,723,KKDA DN,16:06,MKPR,16:44,DN,38
501,706,KKDA UP,16:07,IPE,16:14,UP,7
502,707,IPE,16:09,KKDA DN,16:16,DN,7
503,703,PBGW DN,16:09,IPE,17:08,DN,59
504,704,MKPR,16:10,KKDA UP,16:47,UP,37
505,714,PBGW UP,16:14,MKPR,16:29,UP,15
506,706,IPE,16:14,PBGW UP,17:14,UP,60
507,719,MKPR,16:15,PBGW DN,16:29,DN,14
508,707,KKDA DN,16:16,MKPR,16:54,DN,38
509,702,KKDA UP,16:17,IPE,16:24,UP,7
510,717,IPE,16:19,KKDA DN,16:26,DN,7
511,713,PBGW DN,16:19,IPE,17:18,DN,59
512,708,MKPR,16:20,KKDA UP,16:57,UP,37
513,716,PBGW UP,16:24,MKPR,16:39,UP,15
514,702,IPE,16:24,PBGW UP,17:24,UP,60
515,721,MKPR,16:25,PBGW DN,16:39,DN,14
516,717,KKDA DN,16:26,MKPR,17:04,DN,38
517,710,KKDA UP,16:27,IPE,16:34,UP,7
518,719,PBGW DN,16:29,IPE,17:28,DN,59
519,705,IPE,16:29,KKDA DN,16:36,DN,7
520,714,MKPR,16:30,KKDA UP,17:07,UP,37
521,710,IPE,16:34,PBGW UP,17:34,UP,60
522,718,PBGW UP,16:34,MKPR,16:49,UP,15
523,715,MKPR,16:35,PBGW DN,16:49,DN,14
524,705,KKDA DN,16:36,MKPR,17:14,DN,38
525,712,KKDA UP,16:37,IPE,16:44,UP,7
526,721,PBGW DN,16:39,IPE,17:38,DN,59
527,701,IPE,16:39,KKDA DN,16:46,DN,7
528,716,MKPR,16:40,KKDA UP,17:17,UP,37
529,712,IPE,16:44,PBGW UP,17:44,UP,60
530,720,PBGW UP,16:44,MKPR,16:59,UP,15
531,723,MKPR,16:45,PBGW DN,16:59,DN,14
532,701,KKDA DN,16:46,MKPR,17:24,DN,38
533,704,KKDA UP,16:47,IPE,16:54,UP,7
534,715,PBGW DN,16:49,IPE,17:48,DN,59
535,709,IPE,16:49,KKDA DN,16:56,DN,7
536,718,MKPR,16:50,KKDA UP,17:27,UP,37
537,704,IPE,16:54,PBGW UP,17:54,UP,60
538,722,PBGW UP,16:54,MKPR,17:09,UP,15
539,707,MKPR,16:55,PBGW DN,17:09,DN,14
540,709,KKDA DN,16:56,MKPR,17:34,DN,38
541,708,KKDA UP,16:57,IPE,17:04,UP,7
542,711,IPE,16:59,KKDA DN,17:06,DN,7
543,723,PBGW DN,16:59,IPE,17:58,DN,59
544,720,MKPR,17:00,KKDA UP,17:37,UP,37
545,708,IPE,17:04,PBGW UP,18:04,UP,60
546,724,PBGW UP,17:04,MKPR,17:19,UP,15
547,717,MKPR,17:05,PBGW DN,17:19,DN,14
548,711,KKDA DN,17:06,MKPR,17:44,DN,38
549,714,KKDA UP,17:07,IPE,17:14,UP,7
550,703,IPE,17:08,KKDA DN,17:15,DN,7
551,707,PBGW DN,17:09,IPE,18:08,DN,59
552,722,MKPR,17:10,KKDA UP,17:47,UP,37
553,714,IPE,17:14,PBGW UP,18:14,UP,60
554,706,PBGW UP,17:14,MKPR,17:29,UP,15
555,703,KKDA DN,17:15,MKPR,17:53,DN,38
556,705,MKPR,17:15,PBGW DN,17:29,DN,14
557,716,KKDA UP,17:17,IPE,17:24,UP,7
558,713,IPE,17:18,KKDA DN,17:25,DN,7
559,717,PBGW DN,17:19,IPE,18:18,DN,59
560,724,MKPR,17:20,KKDA UP,17:57,UP,37
561,702,PBGW UP,17:24,MKPR,17:39,UP,15
562,716,IPE,17:24,PBGW UP,18:24,UP,60
563,701,MKPR,17:25,PBGW DN,17:39,DN,14
564,713,KKDA DN,17:25,MKPR,18:03,DN,38
565,718,KKDA UP,17:27,IPE,17:34,UP,7
566,719,IPE,17:28,KKDA DN,17:35,DN,7
567,705,PBGW DN,17:29,IPE,18:28,DN,59
568,706,MKPR,17:30,KKDA UP,18:07,UP,37
569,718,IPE,17:34,PBGW UP,18:34,UP,60
570,710,PBGW UP,17:34,MKPR,17:49,UP,15
571,719,KKDA DN,17:35,MKPR,18:13,DN,38
572,709,MKPR,17:35,PBGW DN,17:49,DN,14
573,720,KKDA UP,17:37,IPE,17:44,UP,7
574,721,IPE,17:38,KKDA DN,17:45,DN,7
575,701,PBGW DN,17:39,IPE,18:38,DN,59
576,702,MKPR,17:40,KKDA UP,18:17,UP,37
577,712,PBGW UP,17:44,MKPR,17:59,UP,15
578,720,IPE,17:44,PBGW UP,18:44,UP,60
579,711,MKPR,17:45,PBGW DN,17:59,DN,14
580,721,KKDA DN,17:45,MKPR,18:23,DN,38
581,722,KKDA UP,17:47,IPE,17:54,UP,7
582,715,IPE,17:48,KKDA DN,17:55,DN,7
583,709,PBGW DN,17:49,IPE,18:48,DN,59
584,710,MKPR,17:50,KKDA UP,18:27,UP,37
585,703,MKPR,17:53,PBGW DN,18:08,DN,15
586,722,IPE,17:54,PBGW UP,18:54,UP,60
587,704,PBGW UP,17:54,MKPR,18:09,UP,15
588,715,KKDA DN,17:55,MKPR,18:33,DN,38
589,724,KKDA UP,17:57,IPE,18:04,UP,7
590,723,IPE,17:58,KKDA DN,18:05,DN,7
591,711,PBGW DN,17:59,IPE,18:58,DN,59
592,712,MKPR,18:00,KKDA UP,18:37,UP,37
593,713,MKPR,18:03,PBGW DN,18:18,DN,15
594,724,IPE,18:04,PBGW UP,19:04,UP,60
595,708,PBGW UP,18:04,MKPR,18:19,UP,15
596,723,KKDA DN,18:05,MKPR,18:43,DN,38
597,706,KKDA UP,18:07,IPE,18:14,UP,7
598,703,PBGW DN,18:08,IPE,19:07,DN,59
599,707,IPE,18:08,KKDA DN,18:15,DN,7
600,704,MKPR,18:10,KKDA UP,18:47,UP,37
601,719,MKPR,18:13,PBGW DN,18:28,DN,15
602,714,PBGW UP,18:14,MKPR,18:29,UP,15
603,706,IPE,18:14,PBGW UP,19:14,UP,60
604,707,KKDA DN,18:15,MKPR,18:53,DN,38
605,702,KKDA UP,18:17,IPE,18:24,UP,7
606,713,PBGW DN,18:18,IPE,19:17,DN,59
607,717,IPE,18:18,KKDA DN,18:25,DN,7
608,708,MKPR,18:20,KKDA UP,18:57,UP,37
609,721,MKPR,18:23,PBGW DN,18:38,DN,15
610,716,PBGW UP,18:24,MKPR,18:39,UP,15
611,702,IPE,18:24,PBGW UP,19:24,UP,60
612,717,KKDA DN,18:25,MKPR,19:03,DN,38
613,710,KKDA UP,18:27,IPE,18:34,UP,7
614,719,PBGW DN,18:28,IPE,19:27,DN,59
615,705,IPE,18:28,KKDA DN,18:35,DN,7
616,714,MKPR,18:30,KKDA UP,19:07,UP,37
617,715,MKPR,18:33,PBGW DN,18:48,DN,15
618,710,IPE,18:34,PBGW UP,19:34,UP,60
619,718,PBGW UP,18:34,MKPR,18:49,UP,15
620,705,KKDA DN,18:35,MKPR,19:13,DN,38
621,712,KKDA UP,18:37,IPE,18:44,UP,7
622,721,PBGW DN,18:38,IPE,19:37,DN,59
623,701,IPE,18:38,KKDA DN,18:45,DN,7
624,716,MKPR,18:40,KKDA UP,19:17,UP,37
625,723,MKPR,18:43,PBGW DN,18:58,DN,15
626,712,IPE,18:44,PBGW UP,19:44,UP,60
627,720,PBGW UP,18:44,MKPR,18:59,UP,15
628,701,KKDA DN,18:45,MKPR,19:23,DN,38
629,704,KKDA UP,18:47,IPE,18:54,UP,7
630,715,PBGW DN,18:48,IPE,19:47,DN,59
631,709,IPE,18:48,KKDA DN,18:55,DN,7
632,718,MKPR,18:50,KKDA UP,19:27,UP,37
633,707,MKPR,18:53,PBGW DN,19:08,DN,15
634,704,IPE,18:54,PBGW UP,19:54,UP,60
635,722,PBGW UP,18:54,MKPR,19:09,UP,15
636,709,KKDA DN,18:55,MKPR,19:33,DN,38
637,708,KKDA UP,18:57,IPE,19:04,UP,7
638,711,IPE,18:58,KKDA DN,19:05,DN,7
639,723,PBGW DN,18:58,IPE,19:57,DN,59
640,720,MKPR,19:00,KKDA UP,19:37,UP,37
641,717,MKPR,19:03,PBGW DN,19:18,DN,15
642,708,IPE,19:04,PBGW UP,20:04,UP,60
643,724,PBGW UP,19:04,MKPR,19:19,UP,15
644,711,KKDA DN,19:05,MKPR,19:43,DN,38
645,714,KKDA UP,19:07,IPE,19:14,UP,7
646,703,IPE,19:07,KKDA DN,19:14,DN,7
647,707,PBGW DN,19:08,IPE,20:07,DN,59
648,722,MKPR,19:10,KKDA UP,19:47,UP,37
649,705,MKPR,19:13,PBGW DN,19:28,DN,15
650,703,KKDA DN,19:14,MKPR,19:51,DN,37
651,714,IPE,19:14,PBGW UP,20:14,UP,60
652,706,PBGW UP,19:14,MKPR,19:29,UP,15
653,716,KKDA UP,19:17,IPE,19:24,UP,7
654,713,IPE,19:17,KKDA DN,19:24,DN,7
655,717,PBGW DN,19:18,IPE,20:17,DN,59
656,724,MKPR,19:20,KKDA UP,19:57,UP,37
657,701,MKPR,19:23,PBGW DN,19:38,DN,15
658,702,PBGW UP,19:24,MKPR,19:39,UP,15
659,716,IPE,19:24,PBGW UP,20:24,UP,60
660,713,KKDA DN,19:24,MKPR,20:01,DN,37
661,718,KKDA UP,19:27,IPE,19:34,UP,7
662,719,IPE,19:27,KKDA DN,19:34,DN,7
663,705,PBGW DN,19:28,IPE,20:27,DN,59
664,706,MKPR,19:30,KKDA UP,20:07,UP,37
665,709,MKPR,19:33,PBGW DN,19:48,DN,15
666,710,PBGW UP,19:34,MKPR,19:49,UP,15
667,719,KKDA DN,19:34,MKPR,20:11,DN,37
668,718,IPE,19:34,PBGW UP,20:34,UP,60
669,721,IPE,19:37,KKDA DN,19:44,DN,7
670,720,KKDA UP,19:37,IPE,19:44,UP,7
671,701,PBGW DN,19:38,IPE,20:37,DN,59
672,702,MKPR,19:40,KKDA UP,20:17,UP,37
673,711,MKPR,19:43,PBGW DN,19:58,DN,15
674,712,PBGW UP,19:44,MKPR,19:59,UP,15
675,720,IPE,19:44,PBGW UP,20:44,UP,60
676,721,KKDA DN,19:44,MKPR,20:21,DN,37
677,715,IPE,19:47,KKDA DN,19:54,DN,7
678,722,KKDA UP,19:47,IPE,19:54,UP,7
679,709,PBGW DN,19:48,IPE,20:47,DN,59
680,710,MKPR,19:50,KKDA UP,20:27,UP,37
681,703,MKPR,19:52,PBGW DN,20:07,DN,15
682,715,KKDA DN,19:54,MKPR,20:31,DN,37
683,704,PBGW UP,19:54,MKPR,20:09,UP,15
684,722,IPE,19:54,PBGW UP,20:54,UP,60
685,723,IPE,19:57,KKDA DN,20:04,DN,7
686,724,KKDA UP,19:57,IPE,20:04,UP,7
687,711,PBGW DN,19:58,IPE,20:57,DN,59
688,712,MKPR,20:00,KKDA UP,20:37,UP,37
689,713,MKPR,20:02,PBGW DN,20:17,DN,15
690,724,IPE,20:04,PBGW UP,21:04,UP,60
691,723,KKDA DN,20:04,MKPR,20:41,DN,37
692,708,PBGW UP,20:04,MKPR,20:19,UP,15
693,706,KKDA UP,20:07,IPE,20:14,UP,7
694,703,PBGW DN,20:07,IPE,21:06,DN,59
695,707,IPE,20:07,KKDA DN,20:14,DN,7
696,704,MKPR,20:10,KKDA UP,20:47,UP,37
697,719,MKPR,20:12,PBGW DN,20:27,DN,15
698,714,PBGW UP,20:14,MKPR,20:29,UP,15
699,706,IPE,20:14,PBGW UP,21:14,UP,60
700,707,KKDA DN,20:14,MKPR,20:51,DN,37
701,702,KKDA UP,20:17,IPE,20:24,UP,7
702,713,PBGW DN,20:17,IPE,21:16,DN,59
703,717,IPE,20:17,KKDA DN,20:24,DN,7
704,708,MKPR,20:20,KKDA UP,20:57,UP,37
705,721,MKPR,20:22,PBGW DN,20:37,DN,15
706,716,PBGW UP,20:24,MKPR,20:39,UP,15
707,702,IPE,20:24,PBGW UP,21:24,UP,60
708,717,KKDA DN,20:24,MKPR,21:01,DN,37
709,719,PBGW DN,20:27,IPE,21:26,DN,59
710,705,IPE,20:27,KKDA DN,20:34,DN,7
711,710,KKDA UP,20:27,IPE,20:34,UP,7
712,714,MKPR,20:30,KKDA UP,21:07,UP,37
713,715,MKPR,20:32,PBGW DN,20:47,DN,15
714,718,PBGW UP,20:34,MKPR,20:49,UP,15
715,705,KKDA DN,20:34,MKPR,21:11,DN,37
716,710,IPE,20:34,PBGW UP,21:34,UP,60
717,712,KKDA UP,20:37,IPE,20:44,UP,7
718,721,PBGW DN,20:37,IPE,21:36,DN,59
719,701,IPE,20:37,KKDA DN,20:44,DN,7
720,716,MKPR,20:40,KKDA UP,21:17,UP,37
721,723,MKPR,20:42,PBGW DN,20:57,DN,15
722,712,IPE,20:44,PBGW UP,21:44,UP,60
723,720,PBGW UP,20:44,MKPR,20:59,UP,15
724,701,KKDA DN,20:44,MKPR,21:21,DN,37
725,704,KKDA UP,20:47,IPE,20:54,UP,7
726,709,IPE,20:47,KKDA DN,20:54,DN,7
727,715,PBGW DN,20:47,IPE,21:46,DN,59
728,718,MKPR,20:50,KKDA UP,21:27,UP,37
729,707,MKPR,20:52,PBGW DN,21:07,DN,15
730,704,IPE,20:54,PBGW UP,21:54,UP,60
731,709,KKDA DN,20:54,MKPR,21:31,DN,37
732,722,PBGW UP,20:54,MKPR,21:09,UP,15
733,708,KKDA UP,20:57,IPE,21:04,UP,7
734,723,PBGW DN,20:57,IPE,21:56,DN,59
735,711,IPE,20:57,KKDA DN,21:04,DN,7
736,720,MKPR,21:00,KKDA UP,21:37,UP,37
737,717,MKPR,21:02,PBGW DN,21:17,DN,15
738,724,PBGW UP,21:04,MKPR,21:19,UP,15
739,708,IPE,21:04,PBGW UP,22:04,UP,60
740,711,KKDA DN,21:04,MKPR,21:41,DN,37
741,703,IPE,21:06,KKDA DN,21:12,DN,6
742,714,KKDA UP,21:07,IPE,21:14,UP,7
743,707,PBGW DN,21:07,IPE,22:06,DN,59
744,722,MKPR,21:10,KKDA UP,21:47,UP,37
745,703,KKDA DN,21:12,MKPR,21:50,DN,38
746,705,MKPR,21:12,PBGW DN,21:27,DN,15
747,714,IPE,21:14,PBGW UP,22:14,UP,60
748,706,PBGW UP,21:14,MKPR,21:29,UP,15
749,713,IPE,21:16,KKDA DN,21:22,DN,6
750,716,KKDA UP,21:17,IPE,21:24,UP,7
751,717,PBGW DN,21:17,IPE,22:16,DN,59
752,724,MKPR,21:20,KKDA UP,21:57,UP,37
753,701,MKPR,21:22,PBGW DN,21:37,DN,15
754,713,KKDA DN,21:22,MKPR,22:00,DN,38
755,702,PBGW UP,21:24,MKPR,21:39,UP,15
756,716,IPE,21:24,PBGW UP,22:24,UP,60
757,719,IPE,21:26,KKDA DN,21:32,DN,6
758,705,PBGW DN,21:27,IPE,22:26,DN,59
759,718,KKDA UP,21:27,IPE,21:34,UP,7
760,706,MKPR,21:30,KKDA UP,22:07,UP,37
761,719,KKDA DN,21:32,MKPR,22:10,DN,38
762,709,MKPR,21:32,PBGW DN,21:47,DN,15
763,718,IPE,21:34,PBGW UP,22:34,UP,60
764,710,PBGW UP,21:34,MKPR,21:49,UP,15
765,721,IPE,21:36,KKDA DN,21:42,DN,6
766,720,KKDA UP,21:37,IPE,21:44,UP,7
767,701,PBGW DN,21:37,IPE,22:36,DN,59
768,702,MKPR,21:40,KKDA UP,22:17,UP,37
769,721,KKDA DN,21:42,MKPR,22:20,DN,38
770,712,PBGW UP,21:44,MKPR,21:59,UP,15
771,720,IPE,21:44,PBGW UP,22:44,UP,60
772,711,MKPR,21:45,PBGW DN,21:59,DN,14
773,715,IPE,21:46,KKDA DN,21:52,DN,6
774,709,PBGW DN,21:47,IPE,22:46,DN,59
775,722,KKDA UP,21:47,IPE,21:54,UP,7
776,710,MKPR,21:50,KKDA UP,22:27,UP,37
777,715,KKDA DN,21:52,MKPR,22:30,DN,38
778,722,IPE,21:54,PBGW UP,22:54,UP,60
779,704,PBGW UP,21:54,MKPR,22:09,UP,15
780,723,IPE,21:56,KKDA DN,22:02,DN,6
781,724,KKDA UP,21:57,IPE,22:04,UP,7
782,711,PBGW DN,21:59,IPE,22:58,DN,59
783,712,MKPR,22:00,KKDA UP,22:37,UP,37
784,713,MKPR,22:00,PBGW DN,22:14,DN,14
785,723,KKDA DN,22:02,MKPR,22:40,DN,38
786,708,PBGW UP,22:04,MKPR,22:19,UP,15
787,724,IPE,22:04,PBGW UP,23:04,UP,60
788,707,IPE,22:06,KKDA DN,22:12,DN,6
789,706,KKDA UP,22:07,IPE,22:14,UP,7
790,704,MKPR,22:10,KKDA UP,22:47,UP,37
791,719,MKPR,22:12,KKDA UP,22:50,UP,38
792,707,KKDA DN,22:12,MKPR,22:50,DN,38
793,706,IPE,22:14,PBGW UP,23:14,UP,60
794,714,PBGW UP,22:14,MKPR,22:29,UP,15
795,713,PBGW DN,22:14,IPE,23:13,DN,59
796,717,IPE,22:16,KKDA DN,22:22,DN,6
797,702,KKDA UP,22:17,IPE,22:24,UP,7
798,717,KKDA DN,22:22,MKPR,23:00,DN,38
799,721,MKPR,22:22,KKDA UP,23:00,UP,38
800,716,PBGW UP,22:24,MKPR,22:39,UP,15
801,702,IPE,22:24,PBGW UP,23:24,UP,60
802,705,IPE,22:26,KKDA DN,22:32,DN,6
803,710,KKDA UP,22:27,IPE,22:34,UP,7
804,714,MKPR,22:30,MUPR,22:52,UP,22
805,705,KKDA DN,22:32,MKPR,23:10,DN,38
806,715,MKPR,22:32,PBGW DN,22:47,DN,15
807,718,PBGW UP,22:34,MKPR,22:49,UP,15
808,710,IPE,22:34,PBGW UP,23:34,UP,60
809,701,IPE,22:36,KKDA DN,22:42,DN,6
810,712,KKDA UP,22:37,IPE,22:44,UP,7
811,716,MKPR,22:40,KKDA UP,23:17,UP,37
812,701,KKDA DN,22:42,MKPR,23:20,DN,38
813,720,PBGW UP,22:44,MKPR,22:59,UP,15
814,712,IPE,22:44,PBGW UP,23:44,UP,60
815,709,IPE,22:46,KKDA DN,22:52,DN,6
816,715,PBGW DN,22:47,MVPO,23:35,DN,48
817,704,KKDA UP,22:47,IPE,22:54,UP,7
818,719,KKDA UP,22:50,IPE,22:57,UP,7
819,718,MKPR,22:50,KKDA UP,23:27,UP,37
820,707,MKPR,22:52,PBGW DN,23:06,DN,14
821,709,KKDA DN,22:52,MKPR,23:30,DN,38
822,714,MUPR,22:52,MUPR 4TH PF STABLE,23:12,UP,20
823,722,PBGW UP,22:54,MKPR,23:09,UP,15
824,711,IPE,22:58,KKDA DN,23:05,DN,7
825,721,KKDA UP,23:00,IPE,23:07,UP,7
826,720,MKPR,23:00,MUPR,23:22,UP,22
827,717,MKPR,23:02,PBGW DN,23:16,DN,14
828,724,PBGW UP,23:04,MKPR,23:19,UP,15
829,711,KKDA DN,23:05,MKPR,23:43,DN,38
830,707,PBGW DN,23:06,DDSC,23:24,DN,18
831,722,MKPR,23:10,MUPR,23:32,UP,22
832,713,IPE,23:13,KKDA DN,23:20,DN,7
833,706,PBGW UP,23:14,MKPR,23:29,UP,15
834,717,PBGW DN,23:16,DDSC,23:34,DN,18
835,716,KKDA UP,23:17,IPE,23:24,UP,7
836,713,KKDA DN,23:20,MKPR,23:58,DN,38
837,724,MKPR,23:21,SAKP,23:32,DN,11
838,720,MUPR,23:22,SVVR DN SDG STABLE,23:50,UP,28
839,707,DDSC,23:24,DDSC SDG STABLE,23:44,DN,20
840,702,PBGW UP,23:24,MKPR,23:39,UP,15
841,718,KKDA UP,23:27,IPE,23:34,UP,7
842,724,SAKP,23:32,SAKP 3RD PF STABLE,23:52,DN,20
843,722,MUPR,23:32,MUPR 4TH SDG,23:52,UP,20
844,709,MKPR,23:32,MUPR,23:54,UP,22
845,717,DDSC,23:34,DDSC DN PF STABLE,23:54,DN,20
846,710,PBGW UP,23:34,MKPR,23:49,UP,15
847,715,MVPO,23:35,MVPO DN PF  STABLE,23:55,DN,20
848,712,PBGW UP,23:44,MKPR,23:59,UP,15
849,702,MKPR,23:50,MUPR,24:12,UP,22
850,709,MUPR,23:54,MUPR DN PF STABLE,24:14,UP,20
851,702,MUPR,24:12,MUPR 3RD SDG,24:32,UP,20
